position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
0,squabble up,[2YZyLoL8N0Wb9xBt1NhZWg],0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,audio_features,0nj9Bq5sHDiTxSHunhgkFb,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,https://api.spotify.com/v1/tracks/0nj9Bq5sHDiTxSHunhgkFb,https://api.spotify.com/v1/audio-analysis/0nj9Bq5sHDiTxSHunhgkFb,157992,4,United States
1,tv off (feat. lefty gunplay),"[2YZyLoL8N0Wb9xBt1NhZWg, 1jiZvw42D4oquLl24x2VWV]",0.855,0.529,6,-6.679,0,0.263,0.0837,0.0,0.423,0.548,100.036,audio_features,0aB0v4027ukVziUGwVGYpG,spotify:track:0aB0v4027ukVziUGwVGYpG,https://api.spotify.com/v1/tracks/0aB0v4027ukVziUGwVGYpG,https://api.spotify.com/v1/audio-analysis/0aB0v4027ukVziUGwVGYpG,220690,4,United States
2,luther (with sza),"[2YZyLoL8N0Wb9xBt1NhZWg, 7tYKF4w9nC0nq9CsPZTHyP]",0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,audio_features,2CGNAOSuO1MEFCbBRgUzjd,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,https://api.spotify.com/v1/tracks/2CGNAOSuO1MEFCbBRgUzjd,https://api.spotify.com/v1/audio-analysis/2CGNAOSuO1MEFCbBRgUzjd,177599,4,United States
3,wacced out murals,[2YZyLoL8N0Wb9xBt1NhZWg],0.761,0.501,9,-10.759,0,0.459,0.249,0.0,0.136,0.502,81.998,audio_features,5gOfC9UzZQzTyShqPMrpjT,spotify:track:5gOfC9UzZQzTyShqPMrpjT,https://api.spotify.com/v1/tracks/5gOfC9UzZQzTyShqPMrpjT,https://api.spotify.com/v1/audio-analysis/5gOfC9UzZQzTyShqPMrpjT,317093,4,United States
4,hey now (feat. dody6),"[2YZyLoL8N0Wb9xBt1NhZWg, 4VHa48wXlsDA2vWfgIi7cX]",0.806,0.358,10,-8.769,1,0.117,0.00443,0.00162,0.412,0.188,102.011,audio_features,5S8VwnB4sLi6W0lYTWYylu,spotify:track:5S8VwnB4sLi6W0lYTWYylu,https://api.spotify.com/v1/tracks/5S8VwnB4sLi6W0lYTWYylu,https://api.spotify.com/v1/audio-analysis/5S8VwnB4sLi6W0lYTWYylu,217479,4,United States
5,reincarnated,[2YZyLoL8N0Wb9xBt1NhZWg],0.846,0.779,7,-5.363,1,0.254,0.0534,0.0,0.299,0.748,91.118,audio_features,0RgjEkSbeuStKfT2Pa4Zai,spotify:track:0RgjEkSbeuStKfT2Pa4Zai,https://api.spotify.com/v1/tracks/0RgjEkSbeuStKfT2Pa4Zai,https://api.spotify.com/v1/audio-analysis/0RgjEkSbeuStKfT2Pa4Zai,275740,4,United States
6,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","[2YZyLoL8N0Wb9xBt1NhZWg, 6cUpFVxDYWed9WxtC4QgC5, 7J5UWTbsUFjoSQZQCQCqbQ, 757aE44tKEUQEqRuT6GnEB]",0.796,0.536,6,-7.93,1,0.109,0.0552,0.0,0.112,0.662,83.492,audio_features,4K1Pg0FLno1ltzX3jeqT83,spotify:track:4K1Pg0FLno1ltzX3jeqT83,https://api.spotify.com/v1/tracks/4K1Pg0FLno1ltzX3jeqT83,https://api.spotify.com/v1/audio-analysis/4K1Pg0FLno1ltzX3jeqT83,131241,4,United States
7,man at the garden,[2YZyLoL8N0Wb9xBt1NhZWg],0.817,0.348,7,-10.213,0,0.29,0.51,0.000119,0.11,0.634,91.997,audio_features,5ho7VSXSmI2KM2nDjcnLyz,spotify:track:5ho7VSXSmI2KM2nDjcnLyz,https://api.spotify.com/v1/tracks/5ho7VSXSmI2KM2nDjcnLyz,https://api.spotify.com/v1/audio-analysis/5ho7VSXSmI2KM2nDjcnLyz,233173,4,United States
8,That’s So True,[4tuJ0bMpJh08umKkEXKUI5],0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,audio_features,7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad,166300,4,United States
9,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","[4V8LLVI7PbaPR0K2TGSxFF, 2qoQgPAilErOKCwE2Y8wOG, 3DbwFQlvLxRSi2uX8mf81A, 55Aa2cqylxrFIXC767Z865]",0.505,0.812,1,-3.986,1,0.461,0.285,0.0,0.444,0.664,80.09,audio_features,3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,255916,4,United States
10,peekaboo (feat. azchike),"[2YZyLoL8N0Wb9xBt1NhZWg, 6fqjJNsLs7g6F3PXy01Xnw]",0.889,0.298,1,-9.086,1,0.182,0.00306,1.3e-05,0.173,0.314,100.042,audio_features,2Uts1QFB4u2YNIMiqcb4de,spotify:track:2Uts1QFB4u2YNIMiqcb4de,https://api.spotify.com/v1/tracks/2Uts1QFB4u2YNIMiqcb4de,https://api.spotify.com/v1/audio-analysis/2Uts1QFB4u2YNIMiqcb4de,155917,4,United States
11,heart pt. 6,[2YZyLoL8N0Wb9xBt1NhZWg],0.704,0.647,9,-7.664,1,0.325,0.27,0.0,0.109,0.585,80.998,audio_features,1SGvjfc85yzqKXsfKcCxn2,spotify:track:1SGvjfc85yzqKXsfKcCxn2,https://api.spotify.com/v1/tracks/1SGvjfc85yzqKXsfKcCxn2,https://api.spotify.com/v1/audio-analysis/1SGvjfc85yzqKXsfKcCxn2,292461,4,United States
12,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,United States
13,Sailor Song,[1iCnM8foFssWlPRLfAbIwo],0.494,0.413,11,-10.432,1,0.0254,0.682,6.7e-05,0.193,0.273,94.938,audio_features,2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j,211979,4,United States
14,gloria (with sza),"[2YZyLoL8N0Wb9xBt1NhZWg, 7tYKF4w9nC0nq9CsPZTHyP]",0.719,0.555,2,-9.785,0,0.27,0.22,0.0,0.127,0.413,140.07,audio_features,0wgOhYnqZKjOHr6bmdz0aN,spotify:track:0wgOhYnqZKjOHr6bmdz0aN,https://api.spotify.com/v1/tracks/0wgOhYnqZKjOHr6bmdz0aN,https://api.spotify.com/v1/audio-analysis/0wgOhYnqZKjOHr6bmdz0aN,287523,4,United States
15,"gnx (feat. hitta j3, youngthreat, peysoh)","[2YZyLoL8N0Wb9xBt1NhZWg, 50DchbKTiJU56SYmIRSJCI, 1q2nUylEqrRJkiDkXa39Mw, 27OdVby2oeFjM1C5XvC3hC]",0.75,0.556,1,-7.275,1,0.436,0.134,0.0,0.107,0.736,179.911,audio_features,3aZptNYC6Z1YoumeqZcDcQ,spotify:track:3aZptNYC6Z1YoumeqZcDcQ,https://api.spotify.com/v1/tracks/3aZptNYC6Z1YoumeqZcDcQ,https://api.spotify.com/v1/audio-analysis/3aZptNYC6Z1YoumeqZcDcQ,193539,4,United States
16,APT.,"[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]",0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,United States
17,BIRDS OF A FEATHER,[6qqNVTkY8uBg9cP3Jd7DAH],0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,United States
18,Like Him (feat. Lola Young),"[4V8LLVI7PbaPR0K2TGSxFF, 67FB4n52MgexGQIG8s0yUH]",0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,audio_features,6jbYpRPTEFl1HFKHk1IC0m,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,https://api.spotify.com/v1/tracks/6jbYpRPTEFl1HFKHk1IC0m,https://api.spotify.com/v1/audio-analysis/6jbYpRPTEFl1HFKHk1IC0m,278015,3,United States
19,Who,[1oSPZhvZMIrWW5I41kPkkY],0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,audio_features,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4,United States
20,Timeless (with Playboi Carti),"[1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD]",0.769,0.722,11,-5.485,0,0.0507,0.0584,3e-06,0.111,0.57,119.973,audio_features,1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL,256000,4,United States
21,Defying Gravity,"[46UMQ0cW8ToR8egkBRwAxZ, 66CXWjxzNUsdJxJ2JdwvnR]",0.31,0.303,1,-10.345,1,0.0344,0.527,0.0,0.0436,0.208,148.419,audio_features,5QMrH5nszZZR3nefIj6Mar,spotify:track:5QMrH5nszZZR3nefIj6Mar,https://api.spotify.com/v1/tracks/5QMrH5nszZZR3nefIj6Mar,https://api.spotify.com/v1/audio-analysis/5QMrH5nszZZR3nefIj6Mar,459766,4,United States
22,Taste,[74KM79TiuVKeVCqs8QtB0B],0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,audio_features,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,157280,4,United States
23,Rockin' Around The Christmas Tree,[4cPHsZM98sKzmV26wlwD2W],0.598,0.47,8,-8.744,1,0.0496,0.617,0.0,0.505,0.879,67.086,audio_features,2EjXfH91m7f8HiJN1yQg97,spotify:track:2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267,4,United States
24,All I Want for Christmas Is You,[4iHNK0tOyZPYnBU7nGAgpQ],0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4,United States
25,"Good Luck, Babe!",[7GlBOeep6PqTfFi59PTUUN],0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,audio_features,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,218424,4,United States
26,WILDFLOWER,[6qqNVTkY8uBg9cP3Jd7DAH],0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,audio_features,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h,261467,4,United States
27,St. Chroma (feat. Daniel Caesar),"[4V8LLVI7PbaPR0K2TGSxFF, 20wkVLutqVOYrc0kxFs7rA]",0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,audio_features,1QoyuMHNBe7lg3YW4Qtll4,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/tracks/1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/audio-analysis/1QoyuMHNBe7lg3YW4Qtll4,197020,4,United States
28,Jingle Bell Rock,[38EmEgXkgK51MT2tPY0EoC],0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,7vQbuQcyTflfCIOu3Uzzya,spotify:track:7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,130973,4,United States
29,"I Love You, I'm Sorry",[4tuJ0bMpJh08umKkEXKUI5],0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,audio_features,51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,157147,3,United States
30,Last Christmas - Single Version,[5lpH0xAS4fVfLkACg9DAuM],0.733,0.598,2,-8.228,1,0.0278,0.212,4e-06,0.156,0.935,107.732,audio_features,06qMRF18gwbOYYbnP2du6i,spotify:track:06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/tracks/06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/audio-analysis/06qMRF18gwbOYYbnP2du6i,265960,4,United States
31,A Bar Song (Tipsy),[3y2cIKLjiOlp1Np37WiUdH],0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,audio_features,5fZJQrFKWQLb7FpJXZ1g7K,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,https://api.spotify.com/v1/tracks/5fZJQrFKWQLb7FpJXZ1g7K,https://api.spotify.com/v1/audio-analysis/5fZJQrFKWQLb7FpJXZ1g7K,171292,4,United States
32,WHATCHU KNO ABOUT ME (feat. Sexyy Red),"[2qoQgPAilErOKCwE2Y8wOG, 3DbwFQlvLxRSi2uX8mf81A]",0.832,0.684,1,-4.691,1,0.359,0.00449,0.0,0.229,0.68,166.976,audio_features,5xeSd4HgzrYpNLEf3LfYLK,spotify:track:5xeSd4HgzrYpNLEf3LfYLK,https://api.spotify.com/v1/tracks/5xeSd4HgzrYpNLEf3LfYLK,https://api.spotify.com/v1/audio-analysis/5xeSd4HgzrYpNLEf3LfYLK,149461,4,United States
33,Espresso,[74KM79TiuVKeVCqs8QtB0B],0.699,0.776,0,-5.282,1,0.0293,0.131,5e-06,0.205,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,United States
34,I Had Some Help (Feat. Morgan Wallen),"[246dkjvS1zLTtiykXe5h60, 4oUHIQIBe0LHzYfvXNW4QM]",0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,audio_features,5IZXB5IKAD2qlvTPJYDCFB,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,https://api.spotify.com/v1/tracks/5IZXB5IKAD2qlvTPJYDCFB,https://api.spotify.com/v1/audio-analysis/5IZXB5IKAD2qlvTPJYDCFB,178206,4,United States
35,Ma Meilleure Ennemie (from the series Arcane League of Legends),"[5j4HeCoUlzhfWtjAfM1acR, 6e3pZKXUxrPfnUPJ960Hd9, 57nPqD7z62gDdq37US9XJR]",0.678,0.604,4,-7.926,0,0.0962,0.00465,0.000936,0.278,0.374,88.0,audio_features,4lriIG2vNqwDWzOj2I9rtj,spotify:track:4lriIG2vNqwDWzOj2I9rtj,https://api.spotify.com/v1/tracks/4lriIG2vNqwDWzOj2I9rtj,https://api.spotify.com/v1/audio-analysis/4lriIG2vNqwDWzOj2I9rtj,147973,4,United States
36,NIGHTS LIKE THIS,[2tIP7SsRs7vjIcLrU85W8J],0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,audio_features,1XBYiRV30ykHw5f4wm6qEn,spotify:track:1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn,86984,4,United States
37,Lose Control,[33qOK5uJ8AR2xuQQAhHump],0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,audio_features,17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,210689,3,United States
38,Please Please Please,[74KM79TiuVKeVCqs8QtB0B],0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,audio_features,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365,4,United States
39,Tu Boda,"[3l9G1G9MxH6DaRhwLklaf5, 0ys2OFYzWYB5hRDLCsBqxt]",0.694,0.651,6,-6.968,1,0.0784,0.496,1.4e-05,0.0787,0.471,112.648,audio_features,1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,225881,3,United States
40,Beautiful Things,[22wbnEMDvgVIAGdFeek6ET],0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,audio_features,3xkHsmpQCBMytMJNiDf3Ii,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii,https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii,180304,3,United States
41,Not Like Us,[2YZyLoL8N0Wb9xBt1NhZWg],0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,audio_features,6AI3ezQ4o3HUoP6Dhudph3,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4,United States
42,No One Noticed,[2sSGPbdZJkaSE2AbcGOACx],0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,audio_features,3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,236907,4,United States
43,Popular,[66CXWjxzNUsdJxJ2JdwvnR],0.44,0.319,5,-12.356,1,0.166,0.732,0.0,0.0967,0.47,178.329,audio_features,3i8fIJNV0yuC4kXT3SkVBZ,spotify:track:3i8fIJNV0yuC4kXT3SkVBZ,https://api.spotify.com/v1/tracks/3i8fIJNV0yuC4kXT3SkVBZ,https://api.spotify.com/v1/audio-analysis/3i8fIJNV0yuC4kXT3SkVBZ,241502,4,United States
44,What Is This Feeling?,"[66CXWjxzNUsdJxJ2JdwvnR, 46UMQ0cW8ToR8egkBRwAxZ]",0.607,0.48,1,-8.81,1,0.12,0.691,0.0,0.111,0.637,151.909,audio_features,7eGuPhpdS8sBjPJNuAShUX,spotify:track:7eGuPhpdS8sBjPJNuAShUX,https://api.spotify.com/v1/tracks/7eGuPhpdS8sBjPJNuAShUX,https://api.spotify.com/v1/audio-analysis/7eGuPhpdS8sBjPJNuAShUX,228948,4,United States
45,Love Somebody,[4oUHIQIBe0LHzYfvXNW4QM],0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,audio_features,7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,204829,4,United States
46,HOT TO GO!,[7GlBOeep6PqTfFi59PTUUN],0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,audio_features,4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841,4,United States
47,Sweater Weather,[77SW9BnxLY8rJ0RciFqkHh],0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,United States
48,Stick Season,[2RQXRUsr4IW1f3mKyKsy4B],0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347,4,United States
49,Bed Chem,[74KM79TiuVKeVCqs8QtB0B],0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,audio_features,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF,171870,4,United States
0,IA,[78F6Xkd46aMHkr4AP60TXY],0.706,0.631,0,-5.812,0,0.0366,0.656,0.0,0.227,0.289,111.93,audio_features,7lcbpfihslisNObKdHjyLo,spotify:track:7lcbpfihslisNObKdHjyLo,https://api.spotify.com/v1/tracks/7lcbpfihslisNObKdHjyLo,https://api.spotify.com/v1/audio-analysis/7lcbpfihslisNObKdHjyLo,171429,4,Andorra
1,Q U E V A S H A C E R H O Y ?,"[3E12tRURRvPfHz0hAMCFYc, 54seKvtsZauR1iauN0ptpo]",0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,audio_features,0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,223320,4,Andorra
2,DIABLA,[30Ml7nTMkXYyb0UoLwtmCc],0.543,0.587,10,-7.709,0,0.497,0.786,0.0,0.626,0.723,174.075,audio_features,00EWeXw1RLUwCMw8pxtXAE,spotify:track:00EWeXw1RLUwCMw8pxtXAE,https://api.spotify.com/v1/tracks/00EWeXw1RLUwCMw8pxtXAE,https://api.spotify.com/v1/audio-analysis/00EWeXw1RLUwCMw8pxtXAE,217946,4,Andorra
3,DEGENERE 👑 (feat. benny blanco),"[7iK8PXO48WeuP03g8YR51W, 5CiGnKThu5ctn9pBxv7DGa]",0.744,0.709,6,-5.778,0,0.284,0.0501,0.0,0.0847,0.712,194.055,audio_features,0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,130880,4,Andorra
4,Me has invitado a bailar,[0CVOcYvRcSvOXyuR4YGKaC],0.665,0.544,10,-3.648,1,0.115,0.0129,0.0,0.0752,0.625,163.948,audio_features,3tMftGMXTPbQlmjh4FzXpZ,spotify:track:3tMftGMXTPbQlmjh4FzXpZ,https://api.spotify.com/v1/tracks/3tMftGMXTPbQlmjh4FzXpZ,https://api.spotify.com/v1/audio-analysis/3tMftGMXTPbQlmjh4FzXpZ,192906,4,Andorra
5,Duro De Verdad pt.2,"[2tmrdVbpFzIVIOcqxvErj2, 4F4pp8NUW08JuXwnoxglpN]",0.74,0.738,4,-6.495,0,0.0495,0.0756,0.0015,0.0557,0.908,158.026,audio_features,0glj70T9fN3kyJzYmTKzy1,spotify:track:0glj70T9fN3kyJzYmTKzy1,https://api.spotify.com/v1/tracks/0glj70T9fN3kyJzYmTKzy1,https://api.spotify.com/v1/audio-analysis/0glj70T9fN3kyJzYmTKzy1,204304,4,Andorra
6,Soltera,[0EmeFodog0BfCgMzAIvKQp],0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4,Andorra
7,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,Andorra
